Price,Close,High,Low,Open,Volume,Log_return,realized_volatility_20d
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,
2019-08-02,2932.050048828125,2945.5,2914.110107421875,2943.89990234375,3882810000,-0.007309388539565105,0.005528598986645649
2019-08-05,2844.739990234375,2898.070068359375,2822.1201171875,2898.070068359375,4542850000,-0.030230182169694777,0.008549762365976073
2019-08-06,2881.77001953125,2884.39990234375,2847.419921875,2861.179931640625,4156640000,0.012933023911166613,0.009178090829641135
2019-08-07,2883.97998046875,2892.169921875,2825.7099609375,2858.64990234375,4512720000,0.0007665823338588767,0.009083460753162425
2019-08-08,2938.090087890625,2938.719970703125,2894.469970703125,2896.2099609375,4118530000,0.018588462466865085,0.01014433574887466
2019-08-09,2918.64990234375,2935.75,2900.14990234375,2930.510009765625,3356850000,-0.006638593133657111,0.01012635713421685
2019-08-12,2882.699951171875,2907.580078125,2873.139892578125,2907.070068359375,3328570000,-0.012393809115915354,0.010396565994835481
2019-08-13,2926.320068359375,2943.31005859375,2877.050048828125,2880.719970703125,3857190000,0.015018346267301863,0.011080784657110742
2019-08-14,2840.60009765625,2894.14990234375,2839.639892578125,2894.14990234375,4325150000,-0.02973035245453567,0.01274493486160533
2019-08-15,2847.60009765625,2856.669921875,2825.510009765625,2846.199951171875,4041720000,0.0024612366981802422,0.012719526614631925
2019-08-16,2888.679931640625,2893.6298828125,2864.739990234375,2864.739990234375,3524080000,0.014323058172245003,0.01322533482751248
2019-08-19,2923.64990234375,2931.0,2913.47998046875,2913.47998046875,3221050000,0.012033175564397505,0.013540331118546056
2019-08-20,2900.510009765625,2923.6298828125,2899.60009765625,2919.010009765625,3067710000,-0.007946215312115467,0.01349161062530499
2019-08-21,2924.429931640625,2928.72998046875,2917.909912109375,2922.0400390625,3016540000,0.008212979557352937,0.013603343608792154
2019-08-22,2922.949951171875,2939.080078125,2904.510009765625,2930.93994140625,2893660000,-0.00050620295927854,0.013577297729181714
2019-08-23,2847.110107421875,2927.010009765625,2834.969970703125,2911.070068359375,3942520000,-0.02628888112283785,0.014493491955355216
2019-08-26,2878.3798828125,2879.27001953125,2856.0,2866.699951171875,2859790000,0.01092311273079789,0.014825938163207684
2019-08-27,2869.159912109375,2898.7900390625,2860.590087890625,2893.139892578125,3537490000,-0.0032083218005562386,0.014826965320686546
2019-08-28,2887.93994140625,2890.030029296875,2853.050048828125,2861.280029296875,3102480000,0.006524151530562512,0.014814655518352007
2019-08-29,2924.580078125,2930.5,2905.669921875,2910.3701171875,3177150000,0.012607482441094399,0.0150298233842575
2019-08-30,2926.4599609375,2940.429931640625,2913.320068359375,2937.090087890625,3009910000,0.0006425807598767749,0.014944953724583983
2019-09-03,2906.27001953125,2914.389892578125,2891.85009765625,2909.010009765625,3427830000,-0.0069230093326854165,0.013288364487821757
2019-09-04,2937.780029296875,2938.840087890625,2921.860107421875,2924.669921875,3167900000,0.010783725278421427,0.013195744681589105
2019-09-05,2976.0,2985.860107421875,2960.60009765625,2960.60009765625,3902600000,0.01292591292175976,0.013463633029809425
2019-09-06,2978.7099609375,2985.030029296875,2972.510009765625,2980.330078125,3209340000,0.0009101908043767861,0.012854071069137636
2019-09-09,2978.429931640625,2989.429931640625,2969.389892578125,2988.429931640625,4031120000,-9.401467889992668e-05,0.01274058162959412
2019-09-10,2979.389892578125,2979.389892578125,2957.010009765625,2971.010009765625,4393040000,0.0003222524259310153,0.012347504362692963
2019-09-11,3000.929931640625,3000.929931640625,2975.31005859375,2981.409912109375,3934370000,0.0072036723263872,0.012021530427649552
2019-09-12,3009.570068359375,3020.739990234375,3000.919921875,3009.080078125,3796990000,0.0028750162782333164,0.009555802934320404
2019-09-13,3007.389892578125,3017.330078125,3002.89990234375,3012.2099609375,3557010000,-0.0007246768769660504,0.009589804914282896
2019-09-16,2997.9599609375,3002.18994140625,2990.669921875,2996.409912109375,4285860000,-0.0031405129163559896,0.009268313054919028
2019-09-17,3005.699951171875,3006.2099609375,2993.72998046875,2995.669921875,3673250000,0.0025784253724619854,0.008957854631067201
2019-09-18,3006.72998046875,3007.830078125,2978.570068359375,3001.5,3458800000,0.00034263328426719085,0.008691248599000103
2019-09-19,3006.7900390625,3021.989990234375,3003.159912109375,3010.360107421875,3265660000,1.9974521929475905e-05,0.008565158080294934
2019-09-20,2992.070068359375,3016.3701171875,2984.679931640625,3008.419921875,6103440000,-0.004907599104880387,0.008672280770321807
2019-09-23,2991.780029296875,2999.14990234375,2982.22998046875,2983.5,3187250000,-9.694061782751375e-05,0.005814445516869181
2019-09-24,2966.60009765625,3007.97998046875,2957.72998046875,3002.429931640625,3872800000,-0.00845198896355148,0.00594594340000929
2019-09-25,2984.8701171875,2989.820068359375,2952.860107421875,2968.35009765625,3331200000,0.0061396852419639035,0.0059229398131834775
2019-09-26,2977.6201171875,2987.280029296875,2963.7099609375,2985.72998046875,3084910000,-0.002431871009613191,0.005899560296391249
2019-09-27,2961.7900390625,2987.31005859375,2945.530029296875,2985.469970703125,3246480000,-0.005330534579128577,0.005474942555352516
2019-09-30,2976.739990234375,2983.85009765625,2967.070068359375,2967.070068359375,3249130000,0.005034910215248393,0.0055627734428524405
2019-10-01,2940.25,2992.530029296875,2938.699951171875,2983.68994140625,3560750000,-0.012334126945412846,0.006069341042870662
2019-10-02,2887.610107421875,2924.780029296875,2874.929931640625,2924.780029296875,3914180000,-0.01806540418764383,0.0068897032590445675
2019-10-03,2910.6298828125,2911.1298828125,2855.93994140625,2885.3798828125,3515130000,0.007940304773866787,0.006440132808712285
2019-10-04,2952.010009765625,2953.739990234375,2918.56005859375,2918.56005859375,3005600000,0.014116785239259274,0.007280464189233171
2019-10-07,2938.7900390625,2959.75,2935.679931640625,2944.22998046875,2959050000,-0.00448835227368152,0.007335251255261548
2019-10-08,2893.06005859375,2925.469970703125,2892.659912109375,2920.39990234375,3370700000,-0.01568315955210993,0.008058720961695236
2019-10-09,2919.39990234375,2929.320068359375,2907.409912109375,2911.10009765625,2735350000,0.009063296514845923,0.008173970948094153
2019-10-10,2938.1298828125,2948.4599609375,2917.1201171875,2918.550048828125,3234400000,0.0063952024117826045,0.00830716741364127
2019-10-11,2970.27001953125,2993.280029296875,2963.070068359375,2963.070068359375,3581320000,0.010879579673789056,0.008736363040715282
2019-10-14,2966.14990234375,2972.840087890625,2962.93994140625,2965.81005859375,2559270000,-0.0013880816732189801,0.008718533220378197
2019-10-15,2995.679931640625,3003.280029296875,2973.610107421875,2973.610107421875,3345090000,0.009906445376489171,0.00900545153080683
2019-10-16,2989.68994140625,2997.5400390625,2985.199951171875,2989.679931640625,3230320000,-0.002001544553193733,0.009013721222076476
2019-10-17,2997.949951171875,3008.2900390625,2991.7900390625,3000.77001953125,3103470000,0.002759021969775287,0.009039357321368634
2019-10-18,2986.199951171875,3000.0,2976.31005859375,2996.840087890625,3268970000,-0.003927045709799847,0.009014804873006276
2019-10-21,3006.719970703125,3007.330078125,2995.35009765625,2996.47998046875,3271960000,0.006848114105333746,0.009147639597553544
2019-10-22,2995.989990234375,3014.570068359375,2995.0400390625,3010.72998046875,3527540000,-0.003575049258376838,0.008966702168648855
2019-10-23,3004.52001953125,3004.780029296875,2991.2099609375,2994.010009765625,3413600000,0.002843103345830729,0.008887386583417745
2019-10-24,3010.2900390625,3016.070068359375,3000.419921875,3014.780029296875,3696510000,0.0019186046591713529,0.008869502078318497
2019-10-25,3022.550048828125,3027.389892578125,3001.93994140625,3003.320068359375,3379060000,0.004064429510656049,0.008790345020187034
2019-10-28,3039.419921875,3044.080078125,3032.1201171875,3032.1201171875,3524970000,0.0055658199161177,0.008803913492833007
2019-10-29,3036.889892578125,3047.8701171875,3034.81005859375,3035.389892578125,3594430000,-0.0008327519564807664,0.008241905662179194
2019-10-30,3046.77001953125,3050.10009765625,3025.9599609375,3039.739990234375,3779660000,0.0032480894008573105,0.006817943780137514
2019-10-31,3037.56005859375,3046.89990234375,3023.18994140625,3046.89990234375,4149310000,-0.0030274386345390905,0.0068138797698149706
2019-11-01,3066.909912109375,3066.949951171875,3050.719970703125,3050.719970703125,3956290000,0.009615930559647514,0.006462571315958054
2019-11-04,3078.27001953125,3085.199951171875,3074.8701171875,3078.9599609375,4178040000,0.0036972458053124275,0.006293061296463477
2019-11-05,3074.6201171875,3083.949951171875,3072.14990234375,3080.800048828125,4490590000,-0.0011864027118206639,0.004758188843023423
2019-11-06,3076.780029296875,3078.340087890625,3065.889892578125,3075.10009765625,4465510000,0.0007022505922896238,0.004564808957970096
2019-11-07,3085.179931640625,3097.77001953125,3080.22998046875,3087.02001953125,4151990000,0.002726375244280665,0.004478233897292573
2019-11-08,3093.080078125,3093.090087890625,3073.580078125,3081.25,3508160000,0.002557403145115828,0.004015705247332844
2019-11-11,3087.010009765625,3088.330078125,3075.820068359375,3080.330078125,3041120000,-0.0019643954133371925,0.004043462971089224
2019-11-12,3091.840087890625,3102.610107421875,3084.72998046875,3089.280029296875,3495560000,0.0015634233012630327,0.0035893785391665108
2019-11-13,3094.0400390625,3098.06005859375,3078.800048828125,3084.179931640625,3513720000,0.0007112815701162954,0.0034969887300086546
2019-11-14,3096.6298828125,3098.199951171875,3083.260009765625,3090.75,3282090000,0.0008366926144567594,0.003493210614436226
2019-11-15,3120.4599609375,3120.4599609375,3104.60009765625,3107.919921875,3359800000,0.007666028777973181,0.0034862834063298276
2019-11-18,3122.030029296875,3124.169921875,3112.06005859375,3117.909912109375,3440140000,0.0005030263228096366,0.00332595483213675
2019-11-19,3120.179931640625,3127.639892578125,3113.469970703125,3127.449951171875,3613670000,-0.0005927700996925261,0.003129484782646006
2019-11-20,3108.4599609375,3118.969970703125,3091.409912109375,3114.659912109375,4041010000,-0.0037632564209410676,0.0033780159467939374
2019-11-21,3103.5400390625,3110.110107421875,3094.550048828125,3108.489990234375,3744010000,-0.0015840060861895076,0.0034560069333307874
2019-11-22,3110.2900390625,3112.8701171875,3099.260009765625,3111.409912109375,3235270000,0.002172573942375937,0.003408416116878716
2019-11-25,3133.639892578125,3133.830078125,3117.43994140625,3117.43994140625,3514310000,0.0074792518874672075,0.0035543242449755656
2019-11-26,3140.52001953125,3142.68994140625,3131.0,3134.85009765625,4600450000,0.0021931636449402277,0.003512775154914325
2019-11-27,3153.6298828125,3154.260009765625,3143.409912109375,3145.489990234375,3035470000,0.0041657356252997445,0.0035402516136329534
2019-11-29,3140.97998046875,3150.300048828125,3139.340087890625,3147.179931640625,1743420000,-0.004019286229989053,0.003616435040230159
2019-12-02,3113.8701171875,3144.31005859375,3110.780029296875,3143.85009765625,3285750000,-0.008668483693963605,0.0038090657081810276
2019-12-03,3093.199951171875,3094.969970703125,3070.330078125,3087.409912109375,3671580000,-0.006660225258045148,0.00408292221825263
2019-12-04,3112.760009765625,3119.3798828125,3102.530029296875,3103.5,3702980000,0.006303657608769993,0.004283593819931502
2019-12-05,3117.429931640625,3119.449951171875,3103.760009765625,3119.2099609375,3360480000,0.0014991269266302707,0.004288137830591925
2019-12-06,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,0.009094246030426013,0.004669391160987057
2019-12-09,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,-0.003167833684474369,0.0047421809158709775
2019-12-10,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,-0.0010975361689841293,0.004720570847512129
2019-12-11,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,0.0029039375293507703,0.004742467090871918
2019-12-12,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,0.008538667375555057,0.00504800067569953
2019-12-13,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,7.25791502146863e-05,0.005053704855256812
2019-12-16,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,0.007122360942542787,0.00501815916331171
2019-12-17,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,0.0003352360284609262,0.005019393386991213
2019-12-18,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,-0.0004323936405227425,0.005016646586916899
2019-12-19,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,0.004449378821864254,0.004930903859027291
2019-12-20,3221.219970703125,3225.64990234375,3216.030029296875,3223.330078125,6457480000,0.004932595804334098,0.004929260110527407
2019-12-23,3224.010009765625,3227.780029296875,3222.300048828125,3226.050048828125,3064530000,0.0008657687142985109,0.004933569728942156
2019-12-24,3223.3798828125,3226.429931640625,3220.510009765625,3225.449951171875,1296530000,-0.00019546730246814044,0.0047637662252465835
2019-12-26,3239.909912109375,3240.080078125,3227.199951171875,3227.199951171875,2164540000,0.005115062410053991,0.0048332885097147485
2019-12-27,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,3.3984139657930306e-05,0.004804167391701285
2019-12-30,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,-0.005797596079349905,0.004923764876227295
2019-12-31,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,0.002941690644190719,0.004341262210822098
2020-01-02,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,0.008343895362316707,0.004083273674850914
2020-01-03,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,-0.007084909364954553,0.004517343416694945
2020-01-06,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,0.003527145194272564,0.004530056437935185
2020-01-07,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,-0.0028071750845948405,0.0043298308399725444
2020-01-08,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,0.004890473485641129,0.0042537274323376836
2020-01-09,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,0.006633214116906491,0.004324089878583461
2020-01-10,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,-0.0028592624875049015,0.00446578258556179
2020-01-13,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,0.006951994045933256,0.004354943573880691
2020-01-14,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,-0.0015156808368957204,0.0044033104647376595
2020-01-15,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,0.0018684502436879626,0.004220263766044266
2020-01-16,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,0.008331747422232019,0.004474275783787833
2020-01-17,3329.6201171875,3329.8798828125,3318.860107421875,3323.659912109375,3726220000,0.003854723247485144,0.004458834761289436
2020-01-21,3320.7900390625,3329.7900390625,3316.610107421875,3321.030029296875,4104840000,-0.002655500369585384,0.004545994396061428
2020-01-22,3321.75,3337.77001953125,3320.0400390625,3330.02001953125,3623780000,0.00028903429668107475,0.004494188131325069
2020-01-23,3325.5400390625,3326.8798828125,3301.8701171875,3315.77001953125,3766710000,0.001140326193358241,0.004492450232088799
2020-01-24,3295.469970703125,3333.179931640625,3281.530029296875,3333.10009765625,3708780000,-0.009083289426193788,0.005075929040440942
2020-01-27,3243.6298828125,3258.85009765625,3234.5,3247.159912109375,3831050000,-0.015855752356844034,0.006237291318143227
2020-01-28,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,0.010003383500352516,0.006621835236898025
2020-01-29,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,-0.0008672501435846315,0.006462722666764519
2020-01-30,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,0.0031294569302110597,0.00646612949268869
2020-01-31,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,-0.01786444357136295,0.007441452127669451
2020-02-03,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,0.007228425761232584,0.007462942645585916
2020-02-04,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,0.014869315917506062,0.008128946916748049
2020-02-05,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,0.011187778658972936,0.008401321483710172
2020-02-06,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,0.003320155057001924,0.00837510569040199
2020-02-07,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,-0.005415491009458352,0.008412522138442907
2020-02-10,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,0.007299690120573207,0.008486139022732007
2020-02-11,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,0.0016870486860021178,0.008382970301260815
2020-02-12,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,0.006441853105203067,0.008443530593688882
2020-02-13,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,-0.0016317763599886593,0.008470534110427681
2020-02-14,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,0.0018418360984854144,0.008308549529125244
2020-02-18,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,-0.0029242139861477136,0.008321904430630005
2020-02-19,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,0.004694748284284925,0.008332535507760867
2020-02-20,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,-0.0038228174279975285,0.008400786869375187
2020-02-21,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,-0.010573809232819777,0.008773615890422037
2020-02-24,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,-0.03408807942044074,0.011516448860276812
2020-02-25,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,-0.030747904375353224,0.012918985332978165
2020-02-26,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,-0.00378569732353003,0.01261974146342706
2020-02-27,2978.760009765625,3097.070068359375,2977.389892578125,3062.5400390625,7064710000,-0.045168136352261155,0.015804032422618138
2020-02-28,2954.219970703125,2959.719970703125,2855.840087890625,2916.89990234375,8569570000,-0.008272463109653077,0.015711504455029474
2020-03-02,3090.22998046875,3090.9599609375,2945.18994140625,2974.280029296875,6381330000,0.0450108687694132,0.0190070535663262
2020-03-03,3003.3701171875,3136.719970703125,2976.6298828125,3096.4599609375,6376510000,-0.02851048492291458,0.019745340919535455
2020-03-04,3130.1201171875,3130.969970703125,3034.3798828125,3045.75,5073020000,0.041336349360633136,0.021846668190973383
2020-03-05,3023.93994140625,3083.0400390625,2999.830078125,3075.699951171875,5579290000,-0.034510782439981125,0.022701133412579833
2020-03-06,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000,-0.01720094365238617,0.022774114357319852
2020-03-09,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000,-0.07901041294037148,0.028028302216515855
2020-03-10,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000,0.048215052425859106,0.030692996599712617
2020-03-11,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000,-0.05010289280860541,0.03202823928251762
2020-03-12,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000,-0.09994485240247351,0.037496875634192156
2020-03-13,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000,0.08880840694923595,0.04412063313321472
2020-03-16,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000,-0.12765219747281742,0.05109664134420803
2020-03-17,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000,0.05822631263569171,0.05376891108161432
2020-03-18,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000,-0.053222272332080246,0.05424645251379323
2020-03-19,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000,0.004696760970401053,0.054390706828235685
2020-03-20,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000,-0.04432762405336681,0.05470927529641432
2020-03-23,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000,-0.02973150100957679,0.05465263995102172
2020-03-24,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000,0.08968323251796326,0.059617325140182864
2020-03-25,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000,0.011468990420822226,0.059828835332356826
2020-03-26,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000,0.06054383107424656,0.061349098322605294
2020-03-27,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000,-0.0342678455416263,0.061669302822487795
2020-03-30,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000,0.032966590569974794,0.06118619688654634
2020-03-31,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000,-0.016142310788415843,0.061031643502851805
2020-04-01,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000,-0.04514636273278691,0.060449723106788776
2020-04-02,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000,0.022572657056960366,0.06066981410138408
2020-04-03,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000,-0.015252860825944299,0.0606574806778431
2020-04-06,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000,0.06796824414483035,0.060617347895645504
2020-04-07,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000,-0.001604339048362459,0.05947840327965066
2020-04-08,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000,0.033489371191284686,0.059005069849745115
2020-04-09,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000,0.014383470303699339,0.05413381045040051
2020-04-13,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000,-0.01015605944467711,0.05055891585022974
2020-04-14,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000,0.03011455957230757,0.04080979912497207
2020-04-15,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000,-0.022276732672369248,0.03963267942198787
2020-04-16,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000,0.0057998378395412884,0.03720914510864813
2020-04-17,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000,0.026440932021320578,0.03743257205102433
2020-04-20,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000,-0.018042845615347775,0.03589811475027474
2020-04-21,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000,-0.031155115236330667,0.0359826481365915
2020-04-22,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000,0.02267130058213675,0.03094662546845767
2020-04-23,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000,-0.0005395676601955963,0.03096609982015951
2020-04-24,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000,0.013822090566839217,0.028290927367046807
2020-04-27,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000,0.014606868181735996,0.026908304813347442
2020-04-28,2863.389892578125,2921.14990234375,2860.7099609375,2909.9599609375,5691160000,-0.005256170190483643,0.026258644218059114
2020-04-29,2939.510009765625,2954.860107421875,2912.159912109375,2918.4599609375,6645640000,0.02623670404507307,0.026230842511489195
2020-04-30,2912.429931640625,2930.909912109375,2892.469970703125,2930.909912109375,6544980000,-0.009255143319054839,0.023613450355437767
2020-05-01,2830.7099609375,2869.090087890625,2821.610107421875,2869.090087890625,4759810000,-0.028460211014775954,0.024713495596718375
2020-05-04,2842.739990234375,2844.239990234375,2797.85009765625,2815.010009765625,4735930000,0.0042408225788494016,0.024224166729004886
2020-05-05,2868.43994140625,2898.22998046875,2863.550048828125,2868.8798828125,5140290000,0.008999935197779802,0.019495332894240925
2020-05-06,2848.419921875,2891.110107421875,2847.64990234375,2883.139892578125,4892570000,-0.007003880399042588,0.01960975001655186
2020-05-07,2881.18994140625,2901.919921875,2876.47998046875,2878.260009765625,5178790000,0.011438955754890805,0.018414386285325306
2020-05-08,2929.800048828125,2932.159912109375,2902.8798828125,2908.830078125,4876030000,0.016730795065226244,0.018502520154963942
2020-05-11,2930.18994140625,2944.25,2903.43994140625,2915.4599609375,4819730000,0.0001330693667907644,0.018275275329585308
2020-05-12,2870.1201171875,2945.820068359375,2869.590087890625,2939.5,5119630000,-0.020713365772047604,0.017829377250197273
2020-05-13,2820.0,2874.139892578125,2793.14990234375,2865.860107421875,6151650000,-0.017616996624280044,0.017545346613557663
2020-05-14,2852.5,2852.800048828125,2766.639892578125,2794.5400390625,5651130000,0.01145891780407149,0.017677834818459606
2020-05-15,2863.699951171875,2865.010009765625,2816.780029296875,2829.949951171875,5507700000,0.003918675203723029,0.0166554586079875
2020-05-18,2953.909912109375,2968.090087890625,2913.860107421875,2913.860107421875,6373670000,0.031015208770073424,0.017479785701669148
2020-05-19,2922.93994140625,2964.2099609375,2922.35009765625,2948.590087890625,4984330000,-0.010539747711599283,0.01594592660453851
2020-05-20,2971.610107421875,2980.2900390625,2953.6298828125,2953.6298828125,5005380000,0.0165139906134157,0.01560798845250184
2020-05-21,2948.510009765625,2978.5,2938.570068359375,2969.949951171875,4976620000,-0.007803968309953686,0.01577796587341288
2020-05-22,2955.449951171875,2956.760009765625,2933.590087890625,2948.050048828125,3970860000,0.002350945686812366,0.015556387204228745
2020-05-26,2991.77001953125,3021.719970703125,2988.169921875,3004.080078125,5848500000,0.01221428502146052,0.015463663526330324
2020-05-27,3036.1298828125,3036.25,2969.75,3015.64990234375,6398000000,0.014718447490314346,0.015619355985637429
2020-05-28,3029.72998046875,3068.669921875,3023.39990234375,3046.610107421875,5447020000,-0.0021101393249195488,0.014649017874729879
2020-05-29,3044.31005859375,3049.169921875,2998.610107421875,3025.169921875,7297550000,0.004800793552307952,0.014440987550049073
2020-06-01,3055.72998046875,3062.179931640625,3031.5400390625,3038.780029296875,4684170000,0.003744216478364391,0.012506540081909634
2020-06-02,3080.820068359375,3081.070068359375,3051.639892578125,3064.780029296875,5197150000,0.008177307282398658,0.012544354537879188
2020-06-03,3122.8701171875,3130.93994140625,3098.89990234375,3098.89990234375,6005560000,0.01355667081256392,0.012680182263094931
2020-06-04,3112.35009765625,3128.909912109375,3090.409912109375,3111.56005859375,6451290000,-0.003374389083608904,0.01253580553614727
2020-06-05,3193.929931640625,3211.719970703125,3163.840087890625,3163.840087890625,8639300000,0.025874012821635813,0.01334967757177487
2020-06-08,3232.389892578125,3233.1298828125,3196.0,3199.919921875,8498300000,0.011969656405806002,0.013173631181946161
2020-06-09,3207.179931640625,3222.7099609375,3193.110107421875,3213.320068359375,6410930000,-0.007829743419721978,0.013443307932623083
2020-06-10,3190.139892578125,3223.27001953125,3181.489990234375,3213.419921875,6598870000,-0.005327255735182077,0.012316554651839883
2020-06-11,3002.10009765625,3123.530029296875,2999.489990234375,3123.530029296875,7037320000,-0.06075269299628893,0.01867413190846394
2020-06-12,3041.31005859375,3088.419921875,2984.469970703125,3071.0400390625,5845330000,0.012976286605211731,0.018712798857109237
2020-06-15,3066.590087890625,3079.760009765625,2965.659912109375,2993.760009765625,5757480000,0.00827786081817526,0.018746909475897168
2020-06-16,3124.739990234375,3153.449951171875,3076.06005859375,3131.0,5845810000,0.018784852866710527,0.017983403234876263
2020-06-17,3113.489990234375,3141.159912109375,3108.030029296875,3136.1298828125,4560450000,-0.0036067962326294138,0.017778156964267402
2020-06-18,3115.340087890625,3120.0,3093.510009765625,3101.639892578125,4448690000,0.0005940434038017573,0.017502938970572014
2020-06-19,3097.739990234375,3155.530029296875,3083.110107421875,3140.2900390625,8346650000,-0.005665513565673728,0.017444002424697694
2020-06-22,3117.860107421875,3120.919921875,3079.389892578125,3094.419921875,4686690000,0.006474093296658384,0.017466887406803397
